0.488797 0.488359 0.475233 0.488186 0.474134 0.489142 0.475168 0.487642 0.473951 0.489597 0.473973 0.487624 0.474767 0.488870 0.472823 0.488888 0.474414 0.487520 0.473027 0.489524 0.472698 0.487863 0.473950 0.488317 0.471341 0.488980 0.473920 0.487359 0.471227 0.489558 0.472577 0.486949 0.471762 0.489282 0.471552 0.487216 0.471723 0.488657 0.470872 0.487522 0.471978 0.488161 0.470153 0.487910 0.471652 0.487070 0.469810 0.488866 0.471145 0.485997 0.469951 0.489410 0.469738 0.485729 0.471151 0.489098 0.467894 0.486548 0.471894 0.487171 0.467026 0.488071 0.471185 0.485999 0.467531 0.487928 0.469585 0.486183 0.468246 0.487145 0.468639 0.486284 0.467587 0.486590 0.468777 0.486064 0.466910 0.486472 0.468315 0.485505 0.466913 0.486157 0.468272 0.485324 0.466267 0.486018 0.468175 0.484259 0.466068 0.486726 0.467680 0.482946 0.466343 0.486623 0.466483 0.482872 0.467592 0.485697 0.464984 0.483478 0.467981 0.484080 0.464767 0.484479 0.467694 0.482472 0.465116 0.484579 0.466748 0.481847 0.466281 0.484261 0.465290 0.482077 0.467518 0.482649 0.464563 0.483409 0.467632 0.480734 0.465056 0.484060 0.466819 0.480017 0.466167 0.484065 0.465647 0.479360 0.467524 0.483762 0.464463 0.479806 0.469432 0.481791 0.462523 0.482490 0.470890 0.478300 0.463075 0.485405 0.468566 0.476064 0.466850 0.485158 0.465042 0.478115 0.469943 0.482076 0.463981 0.480025 0.469799 0.481267 0.464811 0.480193 0.469405 0.480925 0.464907 0.480533 0.470169 0.480240 0.464909 0.481030 0.469936 0.480276 0.465822 0.480890 0.470510 0.479845 0.464724 0.482354 0.472179 0.477618 0.464791 0.485862 0.470603 0.475920 0.468673 0.485641 0.466983 0.478882 0.472216 0.482138 0.465492 0.482662 0.471915 0.480626 0.467639 0.484098 0.469448 0.481167 0.469728 0.483810 0.468896 0.483326 0.469632 0.483397 0.469130 0.483860 0.468944 0.484835 0.469066 0.484345 0.468647 0.485211 0.468611 0.485278 0.468558 0.485592 0.468464 0.485684 0.467475 0.486775 0.468970 0.485992 0.466650 0.488316 0.467827 0.485334 0.466901 0.489619 0.466544 0.486379 0.467213 0.489546 0.464657 0.488019 0.467360 0.489417 0.463686 0.489504 0.465860 0.489292 0.462904 0.491082 0.464904 0.489534 0.461468 0.491395 0.463304 0.489710 0.461084 0.492618 0.461682 0.490114 0.459725 0.492430 0.460060 0.490547 0.457598 0.493598 0.458401 0.488302 0.457106 0.494512 0.455953 0.489857 0.456897 0.491254 0.453506 0.492091 0.454564 0.490975 0.454417 0.490778 0.450432 0.492127 0.455493 0.486496 0.448563 0.497995 0.450036 0.486233 0.451329 0.494796 0.448946 0.487698 0.449571 0.494244 0.440190 0.491093 0.451164 0.491100 0.438233 0.491986 0.445897 0.486254 0.437930 0.493002 0.437978 0.486597 0.436805 0.490488 0.436302 0.482927 0.435438 0.490602 0.431047 0.479616 0.435985 0.483778 0.428565 0.478923 0.434944 0.481324 0.425301 0.477556 0.434525 0.476802 0.424203 0.476644 0.432792 0.471853 0.421811 0.475840 0.431564 0.467826 0.421281 0.474706 0.428652 0.461612 0.422120 0.474253 0.425627 0.457462 0.424042 0.470172 0.421118 0.454998 0.427023 0.465732 0.416168 0.453789 0.429923 0.456514 0.414857 0.455654 0.429269 0.449213 0.415999 0.454010 0.426342 0.445559 0.421178 0.449020 0.423150 0.443955 0.422293 0.443305 0.426323 0.439992 0.420163 0.441976 0.428653 0.430760 0.422097 0.442713 0.426401 0.425512 0.430317 0.437115 0.419941 0.425867 0.439601 0.424935 0.417285 0.432950 0.440819 0.412127 0.425573 0.434812 0.435443 0.406799 0.436178 0.430198 0.430485 0.406841 0.446711 0.423379 0.427360 0.408081 0.455205 0.413842 0.425914 0.415790 0.461971 0.398239 0.427945 0.425941 0.460666 0.384875 0.441603 0.431047 0.449573 0.378693 0.463325 0.423681 0.434153 0.389995 0.486050 0.402218 0.422122 0.412965 0.497514 0.370357 0.432174 0.438681 0.487092 0.344441 0.462897 0.449239 0.457151 0.346644 0.508593 0.430669 0.422471 0.378465 0.543832 0.385832 0.415418 0.428850 0.544101 0.343469 0.443212 0.457954 0.510261 0.335453 0.496255 0.447187 0.466298 0.363833 0.542291 0.405963 0.447149 0.410096 0.552454 0.361014 0.461585 0.448930 0.530348 0.341712 0.504324 0.456739 0.498362 0.344322 0.545871 0.451181 0.469128 0.363702 0.579984 0.431238 0.446908 0.391990 0.610669 0.402584 0.426277 0.435519 0.639231 0.353146 0.414832 0.504354 0.649916 0.281878 0.423651 0.586509 0.629448 0.202413 0.473882 0.672235 0.559820 0.139374 0.575557 0.719500 0.443088 0.129416 0.712124 0.705537 0.307619 0.181350 0.847452 0.633414 0.193632 0.283077 0.946882 0.522572 0.121889 0.410347 1.000000 0.400261 0.102150 0.539435 0.997094 0.289119 0.136420 0.645109 0.952518 0.210382 0.202960 0.715008 0.877588 0.176021 0.285506 0.738973 0.798866 0.173995 0.367073 0.736740 0.728205 0.209440 0.428549 0.704292 0.678438 0.259002 0.462387 0.666224 0.660288 0.305905 0.462967 0.637939 0.665262 0.331835 0.453800 0.633356 0.670710 0.339900 0.448162 0.632871 0.666970 0.351795 0.454032 0.627765 0.656608 0.365513 0.462808 0.620591 0.648553 0.381506 0.465891 0.616596 0.637825 0.393347 0.478468 0.610593 0.620302 0.414806 0.491688 0.593122 0.604650 0.444588 0.500468 0.572513 0.595676 0.469278 0.497026 0.560505 0.596980 0.484890 0.491997 0.554809 0.588624 0.496870 0.496193 0.548437 0.579068 0.513049 0.498503 0.537129 0.570332 0.529629 0.501083 0.528414 0.561248 0.542149 0.498979 0.521322 0.558047 0.552926 0.496687 0.517286 0.549151 0.557050 0.495136 0.518015 0.542523 0.561785 0.495069 0.515326 0.532728 0.563329 0.499543 0.514404 0.520465 0.568327 0.501292 0.509190 0.513773 0.573736 0.499680 0.509442 0.509507 0.571271 0.497221 0.508343 0.510409 0.565799 0.493737 0.523123 0.501856 0.559253 0.500117 0.529186 0.491199 0.559159 0.502735 0.530353 0.483643 0.557748 0.502454 0.538304 0.475330 0.552159 0.501806 0.543026 0.468285 0.549733 0.502239 0.544055 0.455563 0.549078 0.503822 0.543160 0.450928 0.550198 0.496567 0.540408 0.449775 0.546806 0.490537 0.545489 0.448685 0.538115 0.484318 0.547153 0.446079 0.536595 0.485264 0.545069 0.439679 0.536037 0.481657 0.542503 0.441176 0.537274 0.473029 0.539014 0.443209 0.535425 0.466466 0.540323 0.446278 0.533177 0.454814 0.538066 0.451754 0.528754 0.444731 0.543593 0.453417 0.517207 0.438121 0.548205 0.452995 0.511304 0.438634 0.548667 0.443519 0.507834 0.441940 0.545269 0.438169 0.509676 0.441116 0.535327 0.433427 0.512749 0.442865 0.529590 0.430033 0.514157 0.441292 0.517866 0.429704 0.523068 0.439584 0.505489 0.431100 0.526478 0.433159 0.499278 0.438602 0.528663 0.422825 0.494382 0.443250 0.525738 0.420037 0.493097 0.444141 0.524438 0.415233 0.488483 0.448153 0.524972 0.410252 0.489167 0.450908 0.514963 0.405296 0.495285 0.451170 0.505956 0.408018 0.498323 0.439730 0.503410 0.421075 0.490065 0.430917 0.511205 0.421993 0.477433 0.432616 0.514297 0.416803 0.475575 0.439216 0.506165 0.409789 0.479059 0.445401 0.495555 0.405672 0.488563 0.442211 0.481177 0.413345 0.495478 0.434311 0.474090 0.422642 0.493547 0.422092 0.473705 0.433712 0.490261 0.415462 0.473405 0.439084 0.484118 0.412053 0.475130 0.443027 0.480136 0.406992 0.476495 0.447216 0.471993 0.407833 0.480541 0.444791 0.465410 0.409746 0.480778 0.443002 0.462006 0.415987 0.479427 0.437145 0.459555 0.422885 0.477508 0.431644 0.462473 0.430495 0.465929 0.424374 0.469597 0.436443 0.455938 0.426710 0.476433 0.431920 0.448478 0.435997 0.475584 0.424227 0.454135 0.440929 0.464135 0.424158 0.458644 0.440310 0.458355 0.429011 0.461604 0.434088 0.453467 0.440971 0.461241 0.427196 0.454276 0.446526 0.456394 0.420058 0.457033 0.454244 0.448836 0.416196 0.459281 0.458409 0.441193 0.419147 0.464705 0.458476 0.437352 0.421175 0.464241 0.455938 0.436781 0.428105 0.460519 0.451179 0.434920 0.435633 0.454044 0.447662 0.448030 0.444852 0.436831 0.446573 0.463661 0.440025 0.423658 0.459094 0.472948 0.425651 0.415129 0.480213 0.468882 0.407278 0.427222 0.497887 0.452392 0.399039 0.441712 0.503704 0.436547 0.401800 0.456533 0.494532 0.425207 0.415729 0.459980 0.483146 0.422863 0.431517 0.455766 0.468865 0.429053 0.447443 0.445726 0.459635 0.439589 0.457073 0.429713 0.457853 0.452750 0.457488 0.418948 0.463577 0.456861 0.453403 0.415213 0.476791 0.456675 0.448173 0.421651 0.485245 0.449655 0.452273 0.429622 0.485820 0.445535 0.453754 0.437427 0.482987 0.439832 0.462401 0.444382 0.476002 0.435559 0.469128 0.452441 0.471003 0.432426 0.481678 0.454156 0.453378 0.435706 0.494721 0.443637 0.439654 0.443449 0.504781 0.432066 0.436952 0.454050 0.506719 0.425062 0.440548 0.458740 0.503510 0.418805 0.445020 0.459530 0.497954 0.417537 0.456527 0.453375 0.495171 0.422865 0.466668 0.453012 0.494153 0.428243 0.471570 0.448535 0.490401 0.430072 0.479163 0.445523 0.482652 0.434441 0.492857 0.441128 0.475212 0.443348 0.509626 0.430605 0.456336 0.460928 0.531824 0.408373 0.438120 0.495595 0.552207 0.364094 0.426294 0.545134 0.558284 0.320611 0.437501 0.591217 0.541986 0.276233 0.465487 0.629965 0.511361 0.252571 0.502503 0.653531 0.478096 0.236715 0.539243 0.672660 0.441470 0.221877 0.578194 0.688101 0.403296 0.216804 0.621917 0.694588 0.350378 0.222579 0.678746 0.678054 0.296450 0.251675 0.725339 0.640748 0.251634 0.296026 0.763818 0.597609 0.232246 0.341119 0.769899 0.555233 0.229480 0.377215 0.770072 0.518904 0.227155 0.408387 0.762057 0.511172 0.267772 0.405419 0.745571 0.525022 0.259902 0.401214 0.776350 0.522650 0.220189 0.435179 0.821580 0.467776 0.179177 0.521490 0.837775 0.380375 0.193322 0.601019 0.789824 0.329527 0.264266 0.631381 0.711433 0.329009 0.330288 0.620961 0.653290 0.346027 0.376510 0.601873 0.609362 0.368181 0.410290 0.579063 0.579459 0.396726 0.434807 0.550879 0.561469 0.423322 0.444551 0.530942 0.553846 0.441809 0.446812 0.517214 0.551420 0.454084 0.452018 0.511267 0.542943 0.464287 0.459363 0.503608 0.536142 0.477178 0.464972 0.495087 0.526937 0.485986 0.471542 0.489953 0.518440 0.495181 0.477111 0.483414 0.507799 0.503597 0.485584 0.479127 0.495556 0.509837 0.493291 0.471348 0.483571 0.520436 0.503416 0.460823 0.469115 0.533328 0.511508 0.448740 0.463749 0.546355 0.510191 0.439059 0.460404 0.552243 0.509661 0.435602 0.458150 0.554419 0.508014 0.432454 0.454274 0.558699 0.512007 0.429881 0.450513 0.561476 0.509453 0.426998 0.450585 0.563446 0.504834 0.426371 0.451940 0.557467 0.499034 0.434291 0.455501 0.546004 0.495587 0.446427 0.448809 0.537811 0.503973 0.447077 0.438287 0.538447 0.506343 0.443732 0.441208 0.538069 0.497853 0.449472 0.449371 0.523928 0.487056 0.469065 0.455080 0.505396 0.486232 0.482616 0.451534 0.489748 0.488514 0.495518 0.448167 0.476055 0.485805 0.512134 0.445972 0.455672 0.491841 0.530072 0.432283 0.439408 0.503463 0.540982 0.414852 0.431944 0.522165 0.537802 0.392955 0.436678 0.540408 0.524712 0.376730 0.454794 0.546854 0.497607 0.379176 0.476022 0.533867 0.482111 0.401106 0.479804 0.503308 0.485323 0.432213 0.460883 0.476469 0.505614 0.448363 0.433679 0.471426 0.527892 0.447104 0.418680 0.479297 0.535646 0.432841 0.415299 0.491112 0.526692 0.421065 0.424359 0.498383 0.507047 0.424950 0.440115 0.491574 0.495500 0.435914 0.448467 0.475489 0.488378 0.452577 0.449222 0.458119 0.484511 0.468852 0.447041 0.447358 0.485764 0.487019 0.442388 0.431887 0.491381 0.501216 0.430706 0.420184 0.506700 0.508013 0.410013 0.421011 0.519326 0.499270 0.401386 0.441283 0.517557 0.476311 0.411731 0.468014 0.494033 0.455001 0.443622 0.482187 0.453685 0.451127 0.482861 0.478383 0.416773 0.471498 0.512342 0.451525 0.391680 0.506591 0.524377 0.413428 0.391141 0.549185 0.508908 0.376618 0.418672 0.580761 0.471521 0.363908 0.457317 0.579031 0.439582 0.386718 0.479443 0.549820 0.429996 0.423023 0.472335 0.515132 0.447680 0.455580 0.450259 0.494685 0.471667 0.470217 0.425879 0.488787 0.494267 0.475083 0.405514 0.488365 0.515194 0.476503 0.382217 0.497120 0.538665 0.461669 0.365475 0.523466 0.543980 0.428739 0.377366 0.564356 0.508668 0.398646 0.428118 0.583114 0.455831 0.409102 0.481424 0.551861 0.417172 0.460300 0.498640 0.492162 0.425813 0.524720 0.468195 0.441579 0.472478 0.562155 0.419856 0.429479 0.521946 0.555856 0.383195 0.452950 0.549139 0.522430 0.373917 0.495459 0.543780 0.481110 0.395213 0.534459 0.514397 0.451110 0.436793 0.556196 0.469351 0.444664 0.483973 0.550785 0.430272 0.461795 0.516692 0.527187 0.408629 0.492396 0.533112 0.498270 0.400317 0.520509 0.540771 0.472689 0.401659 0.548071 0.537733 0.447364 0.411098 0.575685 0.524686 0.422004 0.438061 0.598507 0.492249 0.408114 0.478315 0.603286 0.453354 0.417458 0.520393 0.577731 0.424733 0.456698 0.537290 0.531407 0.427585 0.503222 0.525478 0.489481 0.451714 0.540080 0.498614 0.463088 0.485082 0.556185 0.468856 0.454841 0.517969 0.555772 0.443428 0.462156 0.541756 0.542557 0.426294 0.478707 0.560781 0.521405 0.416816 0.507159 0.565396 0.484238 0.429407 0.547115 0.540982 0.440852 0.474438 0.581747 0.484234 0.420321 0.541882 0.583250 0.421162 0.436259 0.603231 0.547573 0.371685 0.483065 0.646808 0.483376 0.346096 0.560423 0.650637 0.395933 0.372204 0.644165 0.603257 0.319910 0.440306 0.699975 0.529281 0.282129 0.519609 0.716185 0.454758 0.278154 0.598194 0.709198 0.371363 0.293597 0.690252 0.668240 0.286461 0.362355 0.759724 0.565591 0.254855 0.482659 0.749680 0.439549 0.304619 0.585541 0.683107 0.363429 0.378441 0.627424 0.615410 0.339561 0.435137 0.628226 0.573785 0.343702 0.465566 0.617354 0.556222 0.351746 0.474264 0.609196 0.551677 0.347013 0.478648 0.615903 0.545473 0.333026 0.490055 0.630607 0.526076 0.318243 0.513086 0.635518 0.506820 0.314554 0.531326 0.633094 0.489929 0.315042 0.547922 0.627994 0.472385 0.318365 0.566815 0.616593 0.455050 0.333496 0.581283 0.591605 0.449028 0.358955 0.577906 0.558554 0.461993 0.384396 0.557673 0.534085 0.485441 0.398226 0.530193 0.523596 0.511568 0.397618 0.506524 0.526269 0.530960 0.386781 0.492908 0.534956 0.536078 0.373510 0.489258 0.539223 0.536897 0.369774 0.485288 0.536525 0.539441 0.373263 0.477374 0.526161 0.554450 0.379236 0.454952 0.520259 0.576263 0.372931 0.430958 0.534204 0.588180 0.346443 0.430561 0.559953 0.573411 0.325376 0.450903 0.564756 0.552495 0.329491 0.459397 0.548712 0.551506 0.344156 0.450692 0.535761 0.555442 0.348522 0.446852 0.532953 0.554164 0.351040 0.445211 0.522342 0.557071 0.363207 0.433252 0.509196 0.568763 0.366199 0.417438 0.509805 0.577553 0.360239 0.411681 0.515655 0.573501 0.355670 0.414072 0.515492 0.569332 0.355510 0.414505 0.511510 0.564505 0.360144 0.414491 0.504820 0.562803 0.365594 0.410434 0.498790 0.564946 0.368923 0.405664 0.496091 0.564962 0.366697 0.405287 0.500101 0.556811 0.361712 0.413278 0.501051 0.541606 0.363505 0.426246 0.496396 0.525413 0.371781 0.437771 0.482644 0.511882 0.388033 0.445945 0.463258 0.502761 0.410469 0.442816 0.440254 0.508792 0.430918 0.430300 0.424971 0.517387 0.439903 0.420642 0.424160 0.516631 0.436486 0.425378 0.424699 0.503596 0.442991 0.434531 0.413059 0.494383 0.458564 0.437234 0.396588 0.491004 0.477662 0.433592 0.379087 0.493704 0.492294 0.426145 0.367735 0.498463 0.504397 0.417496 0.357401 0.502547 0.514007 0.408602 0.348847 0.513542 0.521202 0.388925 0.349262 0.527829 0.514100 0.378155 0.367373 0.523698 0.491670 0.389126 0.389883 0.501011 0.478105 0.412487 0.395458 0.473457 0.482842 0.433528 0.388983 0.451826 0.494792 0.450184 0.374610 0.436025 0.520795 0.453764 0.347805 0.442862 0.545536 0.436287 0.335417 0.457647 0.551630 0.424476 0.337174 0.462229 0.551034 0.418954 0.339894 0.470648 0.553714 0.401766 0.339556 0.490007 0.547466 0.380909 0.359906 0.502560 0.519600 0.371612 0.396791 0.502963 0.482684 0.382367 0.438312 0.475005 0.443915 0.418870 0.473042 0.428450 0.426481 0.462991 0.476001 0.388897 0.440200 0.489596 0.459948 0.370304 0.458809 0.499816 0.446090 0.359632 0.476848 0.507818 0.428474 0.356031 0.502306 0.496664 0.405251 0.379619 0.525613 0.463906 0.396758 0.410775 0.525034 0.434811 0.413367 0.435252 0.507208 0.412338 0.435128 0.455181 0.488017 0.393159 0.464699 0.470566 0.453616 0.384020 0.509736 0.466583 0.411430 0.403661 0.551298 0.435583 0.385628 0.438821 0.564570 0.407324 0.391754 0.452634 0.550009 0.406829 0.413598 0.441479 0.537115 0.428752 0.420354 0.415381 0.545949 0.452530 0.404574 0.399710 0.572647 0.458457 0.374682 0.404069 0.609145 0.444991 0.346017 0.427167 0.633341 0.413793 0.335466 0.464010 0.638929 0.377688 0.345411 0.497243 0.618899 0.351273 0.383053 0.514415 0.575794 0.349101 0.434822 0.503186 0.527437 0.375195 0.483418 0.468223 0.488182 0.419607 0.519888 0.416644 0.466468 0.482167 0.533087 0.351253 0.472650 0.547361 0.509997 0.299402 0.519955 0.583300 0.450458 0.286846 0.591533 0.575072 0.382892 0.321567 0.654830 0.522722 0.334841 0.391170 0.689499 0.446899 0.324490 0.474230 0.677483 0.370614 0.365623 0.540533 0.617397 0.326956 0.441623 0.565069 0.537433 0.324767 0.525096 0.554698 0.459462 0.351758 0.600874 0.515974 0.391487 0.410466 0.662653 0.443502 0.346409 0.499132 0.687701 0.353070 0.353427 0.586493 0.650459 0.287324 0.421227 0.625948 0.565895 0.285693 0.513999 0.597052 0.479907 0.345369 0.586203 0.521116 0.435409 0.433844 0.600709 0.440408 0.454380 0.500441 0.559729 0.403239 0.507029 0.518309 0.512197 0.399009 0.543828 0.529320 0.486934 0.383547 0.572821 0.551805 0.445326 0.376719 0.636814 0.535138 0.368424 0.434425 0.711036 0.446351 0.318183 0.548926 0.723043 0.333456 0.350995 0.650584 0.650576 0.265884 0.454712 0.686340 0.531282 0.268721 0.573178 0.661813 0.423982 0.314081 0.666752 0.607948 0.341564 0.380864 0.740166 0.536875 0.278256 0.462769 0.793193 0.452883 0.233238 0.558382 0.831088 0.349744 0.201418 0.682919 0.849120 0.210816 0.208663 0.834313 0.803942 0.071417 0.297543 0.951656 0.672849 0.000000 0.455397 0.979881 0.506284 0.018678 0.610545 0.933027 0.371390 0.086106 0.717098 0.867215 0.286275 0.151947 0.789285 0.807393 0.213346 0.223614 0.865632 0.719251 0.132692 0.344434 0.933071 0.577630 0.094164 0.496544 0.925055 0.446061 0.142335 0.596916 0.849848 0.384734 0.218840 0.637166 0.782127 0.357313 0.267652 0.669718 0.741415 0.322659 0.303095 0.709827 0.696992 0.287666 0.355932 0.737411 0.631421 0.279653 0.423272 0.729351 0.566815 0.305217 0.471813 0.701593 0.530839 0.331543 0.494153 0.682621 0.510160 0.352634 0.511916 0.657474 0.489548 0.390836 0.524736 0.614686 0.487623 0.436246 0.503715 0.581141 0.523315 0.456142 0.454150 0.581019 0.570925 0.445594 0.406677 0.600063 0.611215 0.424008 0.363586 0.630837 0.652088 0.382254 0.318329 0.693075 0.689473 0.303558 0.290886 0.784278 0.689203 0.212864 0.316749 0.865554 0.631875 0.152685 0.390109 0.903363 0.544333 0.140561 0.476471 0.894683 0.457018 0.169403 0.552271 0.849236 0.388500 0.229798 0.600069 0.781571 0.357108 0.296950 0.607759 0.722593 0.360810 0.347734 0.591501 0.676549 0.377311 0.394369 0.566213 0.629579 0.409355 0.435025 0.513261 0.605230 0.000000 1.000000
